Kanji,Reading,JLPT,Type,Meaning
['漢文訓読'],[['かんぶんくんどく']],3,"['&n;', '&vs;']",['reading a classical Chinese text in Japanese']
['管理'],[['かんり']],3,"['&n;', '&vs;']","['control', 'management (e.g. of a business)']"
['観ずる'],[['かんずる']],3,"['&vz;', '&vt;']","['to view', 'to contemplate']"
['観月'],[['かんげつ']],3,"['&n;', '&vs;']",['moon viewing (esp. during the eight month of the lunar calendar)']
['観光'],[['かんこう']],3,"['&n;', '&vs;']","['sightseeing', 'tourism']"
['観察'],[['かんさつ']],3,"['&n;', '&vs;']","['observation', 'survey', 'watching']"
['観賞'],[['かんしょう']],3,"['&n;', '&vs;']","['admiration', 'appreciation', 'enjoyment', 'viewing (for pleasure)']"
['観戦'],[['かんせん']],3,"['&n;', '&vs;']","['watching a (sports) game', 'spectating', 'observing (military operations)']"
['関する'],[['かんする']],3,['&vs-s;'],"['to concern', 'to be related']"
['関係'],[['かんけい']],3,"['&n;', '&vs;', '&adj-no;']","['relation', 'relationship', 'connection']"
['関係つける'],[['かんけいつける']],3,['&v1;'],['to relate']
['関係強化'],[['かんけいきょうか']],3,"['&n;', '&vs;']",['strengthening of relations']
['関知'],[['かんち']],3,"['&n;', '&vs;']","['concern', 'business']"
['丸める'],[['まるめる']],3,"['&v1;', '&vt;']","['to make round', 'to roll up', 'to curl up']"
['丸写し'],[['まるうつし']],3,"['&n;', '&vs;']",['copying in entirety (verbatim)']
['丸取り'],[['まるどり']],3,"['&n;', '&vs;']","['monopolizing', 'monopolising', 'monopolization', 'monopolisation']"
['丸洗い'],[['まるあらい']],3,"['&n;', '&vs;']","['washing a kimono (or futon, etc.) without taking it apart', 'laundering whole']"
['丸呑み'],[['まるのみ']],3,"['&n;', '&vs;']","['swallowing whole', 'swallowing without chewing']"
['丸儲け'],[['まるもうけ']],3,"['&n;', '&vs;']","['clear profit', 'great profit (without any investment)']"
['願い下げる'],[['ねがいさげる']],3,"['&v1;', '&vt;']",['to withdraw a request']
['願い求める'],[['ねがいもとめる']],3,['&v1;'],['to entreat']
['願い出る'],[['ねがいでる']],3,"['&v1;', '&vt;']","['to ask for', 'to apply for', 'to make an application for', 'to file a request for', ""to submit (e.g. one's resignation)""]"
['願う'],[['ねがう']],3,"['&v5u;', '&vt;']","['to desire', 'to wish', 'to hope']"
['願立て'],[['がんだて']],3,"['&n;', '&vs;']",['Shinto or Buddhist prayer']
['喜び勇む'],[['よろこびいさむ']],3,"['&v5m;', '&vi;']",['to be in high spirits']
['喜ぶ'],[['よろこぶ']],3,['&v5b;'],"['to be delighted', 'to be glad', 'to be pleased']"
['喜び歌う'],[['よろこびうたう']],3,['&v5u;'],['to rejoice and sing']
['希求'],[['ききゅう']],3,"['&n;', '&vs;']","['longing', 'great desire', 'aspiration']"
['希望'],[['きぼう']],3,"['&n;', '&vs;']","['hope', 'wish', 'aspiration']"
['期待'],[['きたい']],3,"['&n;', '&vs;']","['expectation', 'anticipation', 'hope']"
['機化'],[['きか']],3,"['&n;', '&vs;']","['mechanization', 'mechanisation']"
['機械化'],[['きかいか']],3,"['&n;', '&vs;']","['mechanization', 'mechanisation']"
['帰化'],[['きか']],3,"['&n;', '&vs;']","['naturalization', 'naturalisation']"
['帰結'],[['きけつ']],3,"['&n;', '&vs;']","['consequence', 'result', 'conclusion']"
['帰順'],[['きじゅん']],3,"['&n;', '&vs;']","['submission', 'return to allegiance']"
['帰省'],[['きせい']],3,"['&n;', '&vs;']","['homecoming', 'returning home']"
['気が変わる'],[['きがかわる']],3,"['&exp;', '&v5r;']","[""to change one's mind""]"
['気が利く'],[['きがきく']],3,"['&exp;', '&v5k;']","['to be sensible', 'to be smart', 'to be tasteful']"
['気を取り直す'],[['きをとりなおす']],3,"['&exp;', '&v5s;']","['to pull oneself together', 'to collect oneself (after a failure)', 'to regain control (of oneself)']"
['気化'],[['きか']],3,"['&n;', '&vs;']","['vaporization', 'vaporisation', 'evaporation']"
['気取る'],[['きどる']],3,"['&v5r;', '&vi;']","['to be affected', 'to put on airs']"
['気晴らし'],[['きばらし']],3,"['&n;', '&vs;']","['recreation', 'diversion', 'relaxation']"
['記す'],"[['しるす'], ['きす']]",3,['&v5s;'],"['to write down', 'to note', 'to jot down']"
['記者会見'],[['きしゃかいけん']],3,"['&n;', '&vs;']",['press conference']
['記入'],[['きにゅう']],3,"['&n;', '&vs;']","['entry (in a form, register, diary, etc.)', 'filling in', 'filling out']"
['記念'],[['きねん']],3,"['&n;', '&vs;']","['commemoration', 'celebration', 'honoring the memory of something', 'turning something into a memento', 'memory']"
['記誦'],[['きしょう']],3,"['&n;', '&vs;']",['reciting (a poem) from memory']
['起案'],[['きあん']],3,"['&n;', '&vs;']","['drafting (a plan, contract, etc.)', 'drawing up']"
['起算'],[['きさん']],3,"['&n;', '&vs;']","['reckoning from some position (e.g. point, date, etc.)']"
['起草'],[['きそう']],3,"['&n;', '&vs;']","['drafting (e.g. a bill)', 'drawing up']"
['議決'],[['ぎけつ']],3,"['&n;', '&vs;']","['resolution', 'decision', 'vote']"
['議定'],"[['ぎてい'], ['ぎじょう']]",3,"['&n;', '&vs;']",['agreement']
['すくい取る'],[['すくいとる']],3,"['&v5r;', '&vt;']","['to dip out', 'to scoop up', 'to ladle out']"
['客引き'],[['きゃくひき']],3,"['&n;', '&vs;']","['touting', 'tout', 'barker', 'pander']"
['客止め'],[['きゃくどめ']],3,"['&n;', '&vs;']",['draw a full house']
['休航'],[['きゅうこう']],3,"['&n;', '&vs;']",['suspension of sailings']
['休戦'],[['きゅうせん']],3,"['&n;', '&vs;']","['cease-fire', 'truce', 'armistice']"
['休息'],[['きゅうそく']],3,"['&n;', '&vs;', '&adj-no;']","['rest', 'relief', 'relaxation']"
['急停車'],[['きゅうていしゃ']],3,"['&n;', '&vs;']",['(coming to a) sudden stop']
['急転直下'],[['きゅうてんちょっか']],3,"['&n;', '&vs;']","['suddenly and precipitately', 'take a sudden turn']"
['急変'],[['きゅうへん']],3,"['&n;', '&vs;']","['sudden turn', 'sudden change']"
['急落'],[['きゅうらく']],3,"['&n;', '&vs;']","['sudden fall', 'sharp fall', 'sudden drop', 'sharp drop']"
['救い出す'],[['すくいだす']],3,"['&v5s;', '&vt;']","['to rescue', 'to free']"
['救い上げる'],[['すくいあげる']],3,['&v1;'],['to pick up and rescue']
['救う'],[['すくう']],3,"['&v5u;', '&vt;']","['to rescue from', 'to help out of', 'to save']"
['救出'],[['きゅうしゅつ']],3,"['&n;', '&vs;']","['rescue', 'extricate', 'reclaim', 'deliverance']"
['救助'],[['きゅうじょ']],3,"['&n;', '&vs;']","['relief', 'aid', 'rescue']"
['求む'],[['もとむ']],3,"['&v2m-s;', '&vt;']","['to want', 'to wish for']"
['求める'],[['もとめる']],3,"['&v1;', '&vt;']","['to want', 'to wish for']"
['求愛'],[['きゅうあい']],3,"['&n;', '&vs;']","['courting', 'wooing', 'making advances']"
['求人'],[['きゅうじん']],3,"['&n;', '&vs;']","['recruiting', 'job offer', 'job vacancy']"
['汲み取る'],[['くみとる']],3,"['&v5r;', '&vt;']","['to draw (water)', 'to scoop up', 'to dip up', 'to pump out']"
['泣かせる'],[['なかせる']],3,"['&v1;', '&vt;']","['to make someone cry', 'to move someone to tears']"
['泣かす'],[['なかす']],3,['&v5s;'],"['to make someone cry', 'to move someone to tears']"
['泣きじゃくる'],[['なきじゃくる']],3,['&v5r;'],['to sob']
['泣きはらす'],[['なきはらす']],3,"['&v5s;', '&vt;']","[""to weep one's eyes out""]"
['泣き笑い'],[['なきわらい']],3,"['&n;', '&vs;']","['laughing while crying', ""smiling through one's tears""]"
['泣き声'],[['なきごえ']],3,"['&n;', '&vs;']","['cry', 'crying voice']"
['泣き潰す'],[['なきつぶす']],3,['&v5s;'],"[""to cry one's eyes out"", 'to weep oneself blind']"
['泣き付く'],[['なきつく']],3,"['&v5k;', '&vi;']","['to cling to ... in tears', 'to beg ... in tears', 'to appeal', ""to throw oneself on someone's mercy""]"
['泣き別れ'],[['なきわかれ']],3,"['&n;', '&vs;']","['parting in tears', 'tearful parting', 'coming to grief', 'having to take a different tack', 'going separate ways']"
['泣き明す'],[['なきあかす']],3,"['&v5s;', '&vt;']","['to weep the night out', 'to weep all night']"
['泣き落とす'],[['なきおとす']],3,['&v5s;'],"['to persuade by tears', ""to use tears to get one's way""]"
['泣く'],[['なく']],3,['&v5k;'],"['to cry', 'to weep', 'to sob', 'to howl']"
['泣ける'],[['なける']],3,"['&v1;', '&vi;']","['to shed tears', 'to be moved to tears']"
['給う'],[['たまう']],3,"['&v5u;', '&vt;']",['to give']
['給血'],[['きゅうけつ']],3,"['&n;', '&vs;']",['donation of blood']
['給仕'],[['きゅうじ']],3,"['&n;', '&vs;']","['waiting on a table', 'serving (at dinner)']"
['給食'],[['きゅうしょく']],3,"['&n;', '&vs;']","['provision of lunch (e.g. at office, school, etc.)', 'providing a meal', 'lunch service']"
['給水'],[['きゅうすい']],3,"['&n;', '&vs;']",['water supply']
['給湯'],[['きゅうとう']],3,"['&n;', '&vs;']",['hot-water supply']
['給付'],[['きゅうふ']],3,"['&n;', '&vs;']","['payment', 'provision', 'benefit', 'present', 'delivery']"
['給油'],[['きゅうゆ']],3,"['&n;', '&vs;']","['refueling (car, plane, etc.)']"
['漁る'],"[['あさる'], ['すなどる'], ['いさる']]",3,"['&v5r;', '&vt;']",['to fish']
['競う'],[['きそう']],3,"['&v5u;', '&vi;']","['to compete', 'to contend', 'to vie', 'to contest']"
['競る'],[['せる']],3,"['&v5r;', '&vt;']",['to compete']
['競泳'],[['きょうえい']],3,"['&n;', '&vs;']","['competitive swimming', 'swimming race']"
['競合'],[['きょうごう']],3,"['&n;', '&vs;', '&adj-no;']","['contention', 'competition', 'rivalry', 'quarrel']"
['競作'],[['きょうさく']],3,"['&n;', '&vs;']",['competition for better work']
['競漕'],[['きょうそう']],3,"['&n;', '&vs;']","['regatta', 'boat race']"
['競争'],[['きょうそう']],3,"['&n;', '&vs;']","['competition', 'contest', 'rivalry', 'race']"
['競走'],[['きょうそう']],3,"['&n;', '&vs;', '&adj-no;']",['race']
['競売'],"[['きょうばい'], ['けいばい']]",3,"['&n;', '&vs;']",['auction']
['共学'],[['きょうがく']],3,"['&n;', '&vs;']",['coeducation']
['共感'],[['きょうかん']],3,"['&n;', '&vs;', '&adj-no;']","['sympathy', 'empathy', 'response']"
['共産化'],[['きょうさんか']],3,"['&n;', '&vs;']","['communization', 'communisation']"
['共助'],[['きょうじょ']],3,"['&n;', '&vs;']",['cooperation']
['共食い'],[['ともぐい']],3,"['&n;', '&vs;']","['cannibalism (in animals)', 'feeding on each other']"
['共生'],[['きょうせい']],3,"['&n;', '&vs;', '&adj-no;']","['coexistence', 'living together']"
['共働き'],[['ともばたらき']],3,"['&n;', '&vs;']","['(husband and wife) both working', 'dual income']"
['共鳴'],[['きょうめい']],3,"['&n;', '&vs;']",['resonance']
['共鳴り'],[['ともなり']],3,"['&n;', '&vs;']",['resonance']
['共有'],[['きょうゆう']],3,"['&n;', '&vs;']","['joint ownership', 'co-ownership', 'sharing (e.g. a viewpoint)']"
['共用'],[['きょうよう']],3,"['&n;', '&vs;', '&adj-no;']","['common use', 'communal use', 'sharing']"
['共立'],[['きょうりつ']],3,"['&n;', '&vs;']","['joint', 'common']"
['協議'],[['きょうぎ']],3,"['&n;', '&vs;']","['conference', 'consultation', 'discussion', 'negotiation']"
['協業'],[['きょうぎょう']],3,"['&n;', '&vs;']",['cooperative industry']
['協商'],[['きょうしょう']],3,"['&n;', '&vs;']","['negotiation', 'agreement']"
['協心'],[['きょうしん']],3,"['&n;', '&vs;']","['unison', 'accord']"
['協調'],[['きょうちょう']],3,"['&n;', '&vs;']","['cooperation', 'conciliation', 'harmony', 'coordination']"
['協定'],[['きょうてい']],3,"['&n;', '&vs;']","['arrangement', 'pact', 'agreement']"
['協約'],[['きょうやく']],3,"['&n;', '&vs;']","['pact', 'convention', 'agreement']"
['協和'],[['きょうわ']],3,"['&n;', '&vs;']","['concord', 'harmony', 'concert']"
['強化'],[['きょうか']],3,"['&n;', '&vs;']","['strengthening', 'intensifying', 'reinforcement', 'enhancement', 'solidification']"
['強打'],[['きょうだ']],3,"['&n;', '&vs;']","['heavy blow', 'thump', 'wallop', 'belt', 'whack']"
['強調'],[['きょうちょう']],3,"['&n;', '&vs;']","['emphasis', 'stress', 'highlighting', 'underlining', 'underscoring']"
['強要'],[['きょうよう']],3,"['&n;', '&vs;']","['coercion', 'extortion', 'compulsion', 'force']"
['教育'],[['きょういく']],3,"['&n;', '&vs;']","['education', 'schooling', 'training', 'instruction', 'teaching', 'upbringing']"
['教化'],[['きょうか']],3,"['&n;', '&vs;']","['education', 'enlightenment', 'civilization', 'civilisation', 'indoctrination']"
['教訓'],[['きょうくん']],3,"['&n;', '&vs;']","['lesson', 'precept', 'teachings', 'moral']"
['教練'],[['きょうれん']],3,"['&n;', '&vs;']",['drill']
['曲がる'],[['まがる']],3,"['&v5r;', '&vi;']","['to bend', 'to curve', 'to warp', 'to wind', 'to twist']"
['曲げる'],[['まげる']],3,"['&v1;', '&vt;']","['to bend', 'to crook', 'to bow', 'to curve', 'to curl']"
['曲乗り'],[['きょくのり']],3,"['&n;', '&vs;']",['trick riding']
['曲折'],[['きょくせつ']],3,"['&n;', '&vs;']","['windings', 'meanderings', 'complications', 'twists and turns']"
['曲説'],[['きょくせつ']],3,"['&n;', '&vs;']",['false theory']
['曲庇'],[['きょくひ']],3,"['&n;', '&vs;']","['harboring (a criminal)', 'harbouring']"
['曲筆'],[['きょくひつ']],3,"['&n;', '&vs;']","['misrepresentation', 'falsification']"
['曲流'],[['きょくりゅう']],3,"['&n;', '&vs;']",['meandering stream']
['玉の輿に乗る'],[['たまのこしにのる']],3,"['&exp;', '&v5r;']","['to marry into a family of rank', 'to marry money']"
['努める'],[['つとめる']],3,"['&v1;', '&vt;']","['to endeavor (endeavour)', 'to try', 'to strive', 'to make an effort', 'to exert oneself', 'to be diligent', 'to be committed (to doing something)']"
['近代化'],[['きんだいか']],3,"['&n;', '&vs;']","['modernization', 'modernisation']"
['苦しむ'],[['くるしむ']],3,"['&v5m;', '&vi;']","['to suffer', 'to groan', 'to be worried']"
['苦しめる'],[['くるしめる']],3,"['&v1;', '&vt;']","['to torment', 'to pain', 'to inflict (physical) pain', 'to hurt']"
['苦にする'],[['くにする']],3,"['&exp;', '&vs-i;']",['to worry']
['苦になる'],[['くになる']],3,"['&exp;', '&v5r;']","['to be bothered (by something)', 'to suffer']"
['苦る'],[['にがる']],3,"['&v5r;', '&vi;']","['to feel bitter', 'to scowl']"
['苦学'],[['くがく']],3,"['&n;', '&vs;']","[""working one's way through school"", ""earning one's own school fees""]"
['苦行'],[['くぎょう']],3,"['&n;', '&vs;', '&adj-no;']","['penance', 'austerities', 'mortification', 'asceticism']"
['苦笑'],[['くしょう']],3,"['&n;', '&vs;']","['bitter smile', 'wry smile', 'strained laugh', 'sarcastic laugh']"
['苦笑い'],[['にがわらい']],3,"['&n;', '&vs;']","['bitter smile', 'wry smile', 'forced smile', 'strained laugh']"
['苦心'],[['くしん']],3,"['&n;', '&vs;']","['pains', 'hard work', 'effort', 'trouble', 'labour', 'labor']"
['苦戦'],[['くせん']],3,"['&n;', '&vs;']","['hard fight', 'close game', 'struggle', 'tight contest']"
['苦悶'],[['くもん']],3,"['&n;', '&vs;', '&adj-no;']",['anguish']
['苦労'],[['くろう']],3,"['&n;', '&vs;']","['trouble', 'hardship', 'difficulty', 'labour', 'labor', 'toil', 'pains']"
['具象'],[['ぐしょう']],3,"['&n;', '&vs;']","['embodying', 'expressing concretely']"
['具足'],[['ぐそく']],3,"['&n;', '&vs;']","['completeness', 'being fully equipped']"
['具体化'],[['ぐたいか']],3,"['&n;', '&vs;']","['embodiment', 'materialization', 'actualization', 'realization', 'taking form', 'taking shape']"
['具有'],[['ぐゆう']],3,"['&n;', '&vs;']","['preparedness', 'possession']"
['空想'],[['くうそう']],3,"['&n;', '&vs;', '&adj-no;']","['daydream', 'fantasy', 'fancy', 'vision']"
['空費'],[['くうひ']],3,"['&n;', '&vs;']","['waste', 'wastefulness']"
['空飛ぶ'],[['そらとぶ']],3,['&v5b;'],['to fly in the sky']
['訓育'],[['くんいく']],3,"['&n;', '&vs;']",['discipline']
['訓読'],[['くんどく']],3,"['&n;', '&vs;']","[""kun'yomi (native Japanese reading of a kanji)""]"
['訓読み'],[['くんよみ']],3,"['&n;', '&vs;']","['kun reading', ""kun'yomi"", {'_': 'native Japanese reading of a Chinese character', '$': {'g_type': 'expl'}}]"
['訓令'],[['くんれい']],3,"['&n;', '&vs;']","['directive', 'instructions']"
['訓練'],[['くんれん']],3,"['&n;', '&vs;']","['training', 'drill', 'practice', 'discipline']"
['係る'],[['かかる']],3,"['&v5r;', '&vi;']","['to be the work of', 'to be the result of', 'to be done by']"
['係船'],[['けいせん']],3,"['&n;', '&vs;']",['mooring (a ship)']
['なだれ落ちる'],[['なだれおちる']],3,"['&v1;', '&vi;']","['to slide down (snow, etc.)']"
['形作る'],[['かたちづくる']],3,"['&v5r;', '&vi;']","['to form', 'to shape', 'to make', 'to mold', 'to mould', 'to build up']"
